A,B,C,D,E,F
1.984617114,89.27622223,568.096,,2.208905935,167.2269135
1.980148554,85.36603546,568.248,,2.199094772,167.3529053
1.984075308,83.41857147,568.4,,2.1861794,166.8320313
1.993567109,80.83150482,568.552,,2.198684454,165.3345337
2.006533384,79.79166412,568.704,,2.229166508,164.6154785
2.016889572,78.33565521,568.856,,2.222728252,163.7017365
2.021435261,78.52905273,569.008,,2.202538014,162.458374
2.025399923,79.59628296,569.16,,2.178135872,161.4838409
2.024141312,78.96389771,569.312,,2.160382032,160.5326996
2.020859957,77.87715149,569.464,,2.204485893,160.7593536
2.01454854,73.14292908,569.616,,2.253068447,161.6988373
2.002671957,71.6075058,569.768,,2.28415513,163.0857239
2,69.78125763,569.92,,2.250849485,163.8588257
2.003036261,69.51496124,570.072,,2.195749044,162.4352417
2.014591932,70.41703796,570.224,,2.15961647,160.1828766
2.026587486,72.4050827,570.376,,2.084096432,158.1717835
2.035186291,73.90442658,570.528,,2.053461313,156.7997589
2.048231602,75.26329041,570.68,,2.102133036,156.8810577
2.040524244,75.02586365,570.832,,2.144426823,158.3636169
2.016788721,77.01586914,570.984,,2.192920208,160.2229157
1.992110014,80.03907013,571.136,,2.162836075,160.9880219
1.985228062,82.65644836,571.288,,2.19260788,160.9896088
1.993315101,84.27713013,571.44,,2.247213841,160.9911957
1.99692142,85.75617981,571.592,,2.368521929,160.989212
1.997624397,88.07141113,571.744,,2.465223551,160.9876404
1.988671899,92.58120728,571.896,,2.428358555,160.9886017
1.97217381,93.45735169,572.048,,2.346501589,160.9895477
1.966073036,90.24868012,572.2,,2.288710594,160.990509
1.973667979,87.14860535,572.352,,2.286647081,160.9914703
1.996912122,85.35225678,572.504,,2.249635458,160.9892883
2.010303497,81.98274231,572.656,,2.172528744,160.98732
2.010676622,83.76106262,572.808,,2.112969637,160.9877167
2.007306576,83.60157013,572.96,,2.140279532,160.9881134
2.005385637,86.80354309,573.112,,2.203055382,160.9885254
2.004892349,87.9134903,573.264,,2.243192911,160.9889221
2.00633955,90.50989533,573.416,,2.230830669,160.9893189
2.002000094,94.0955658,573.568,,2.182108879,160.9897156
2.001260519,92.56162262,573.72,,2.1690135,160.9901123
2.000195265,91.97247315,573.872,,2.174967766,160.990509
2.003900051,89.42661285,574.024,,2.234367132,160.9909058
2.003900051,89.01493073,574.176,,2.295499802,160.9913025
2.002293348,89.63839722,574.328,,2.37887001,160.9916992
1.996632814,92.18622589,574.48,,2.458167076,160.9894409
1.994869113,95.05818176,574.632,,2.431599855,160.9831238
1.994784832,97.56732178,574.784,,2.348932266,160.9753113
1.997303128,99.48557282,574.936,,2.28786993,160.9674988
1.99931562,100.4218521,575.088,,2.363936663,160.9596863
2.005618572,97.57843781,575.24,,2.392740965,160.9518738
2.011699915,92.48733521,575.392,,2.400048733,160.9440765
2.010861397,86.70713043,575.544,,2.356745482,160.936264
2.006568432,83.33468628,575.696,,2.380716562,160.9592133
2.000552654,81.82473755,575.848,,2.371782064,160.9774017
1.99267292,83.25332642,576,,2.358698607,160.9575958
1.981597781,84.98870087,576.152,,2.314592123,160.9377747
1.975004196,85.6423111,576.304,,2.265963316,160.9298096
1.978155971,88.40997315,576.456,,2.257445812,160.9300079
1.984970808,92.53392792,576.608,,2.285067797,160.9276886
1.986348629,93.48604584,576.76,,2.299879313,160.9281006
1.983146906,92.64614868,576.912,,2.254714012,160.9284973
1.987773061,87.9903183,577.064,,2.221221924,160.928894
1.997023344,85.61814117,577.216,,2.256580353,160.9292908
2.01051569,79.65466309,577.368,,2.329900503,160.9296875
2.013700008,78.05994415,577.52,,2.324462175,160.9300842
2.013700008,81.32620239,577.672,,2.248707771,160.930481
2.015403032,85.65982056,577.824,,2.177290678,160.9308777
2.024420738,84.09493256,577.976,,2.164302349,160.9312744
2.028958559,83.62067413,578.128,,2.162546396,160.9316711
2.026325464,81.5075531,578.28,,2.187151194,160.9320831
2.01987958,86.02214813,578.432,,2.166534662,160.9312286
2.012025356,84.85193634,578.584,,2.215852261,160.9288483
2.012451172,82.78477478,578.736,,2.213704109,160.9277039
2.00558424,80.37871552,578.888,,2.278985024,160.9281311
2.003605366,77.38245392,579.04,,2.290013552,160.9285584
2.001695156,79.74442291,579.192,,2.364149571,160.9290009
1.999565482,83.80549622,579.344,,2.390899181,160.9294281
1.995804906,87.28490448,579.496,,2.37823987,160.9298706
1.987880945,86.84501648,579.648,,2.28531456,160.9302979
1.986080885,84.94812775,579.8,,2.221852779,160.9307404
1.990882039,84.00457764,579.952,,2.187039137,160.9311676
1.994963527,86.85192108,580.104,,2.222829104,160.9316101
1.993845582,85.35092926,580.256,,2.24545598,160.9320374
1.991425753,86.44342804,580.408,,2.307770729,160.9303284
1.985425711,84.1767807,580.56,,2.321322203,160.9276886
1.978757143,84.74542999,580.712,,2.272451878,160.9281158
1.972638249,80.690979,580.864,,2.246930122,160.9285584
1.96331954,82.21148682,581.016,,2.217033386,160.9289856
1.94622314,76.87832642,581.168,,2.261699915,160.9294281
1.952313304,75.75058746,581.32,,2.261249542,160.9298554
1.949939728,71.0581131,581.472,,2.256039381,160.9302826
1.976347566,75.49958801,581.624,,2.238749504,160.9307251
1.961100578,76.01346588,581.776,,2.218045473,160.9311523
1.979424596,75.69816589,581.928,,2.277709246,160.9315949
1.989000082,72.33132935,582.08,,2.279408693,160.9320221
2.004678011,74.91818237,582.232,,2.255900621,160.930481
2.012078524,77.01820374,582.384,,2.182470083,160.9172058
2.01615715,77.14028168,582.536,,2.160763025,160.8898773
2.021857977,76.7276535,582.688,,2.234357595,160.8930054
2.025399923,77.47038269,582.84,,2.35482955,160.9201965
2.025062561,80.68640137,582.992,,2.399737835,160.9003754
2.020514727,77.2434082,583.144,,2.302134514,160.8805695
2.008764029,75.74113464,583.296,,2.20740962,160.8681946
1.996942163,75.17422485,583.448,,2.169842482,160.868988
1.994726419,78.28063202,583.6,,2.193630219,160.8697815
1.990487099,82.18451691,583.752,,2.218833447,160.870575
1.994241834,78.79161835,583.904,,2.20014739,160.8713837
1.996502876,75.61865997,584.056,,2.262096405,160.8721771
2.002380848,69.59120941,584.208,,2.246479511,160.871048
2.007554531,70.26369476,584.36,,2.331843376,160.868103
2.003785372,74.28928375,584.512,,2.270673037,160.8687134
2.001544476,75.78130341,584.664,,2.255317211,160.8693085
1.993456483,74.18811798,584.816,,2.21728015,160.8699036
1.982300401,73.2526474,584.968,,2.261542797,160.8704987
1.980595112,75.68460083,585.12,,2.294166803,160.8710938
1.982912302,77.81321716,585.272,,2.316031456,160.8716888
1.993199945,73.81900787,585.424,,2.310166121,160.8722839
1.993364215,68.71977997,585.576,,2.341570854,160.8711548
1.996792197,70.82319641,585.728,,2.294996023,160.8684082
1.989620328,69.75346375,585.88,,2.341333628,160.8700104
1.997866869,74.69022369,586.032,,2.278368473,160.8715973
1.994348884,73.07678223,586.184,,2.25144577,160.8712158
2.001858711,75.31671143,586.336,,2.234737873,160.8680267
1.997175932,71.18125916,586.488,,2.248354435,160.8684235
2.000275374,68.70294952,586.64,,2.331399918,160.8688202
2.011862755,71.95054627,586.792,,2.306314468,160.8692169
2.019642115,72.6536026,586.944,,2.293106556,160.8696137
2.027331114,77.51481628,587.096,,2.298831463,160.8700256
2.029299974,74.55656433,587.248,,2.299851179,160.8704224
2.029237032,78.73867798,587.4,,2.228110313,160.8708191
2.023275375,77.69049835,587.552,,2.191507816,160.8712158
2.00778985,78.04781342,587.704,,2.20552063,160.8716126
2.005894423,75.30645752,587.856,,2.285277128,160.8720093
2.003900528,73.06248474,588.008,,2.314500094,160.872406
2.021453857,72.43914032,588.16,,2.335843802,160.8713684
2.021500111,75.85684204,588.312,,2.370915175,160.8680573
2.027253866,78.91318512,588.464,,2.440846443,160.8685761
2.019582748,78.19544983,588.616,,2.441400051,160.8691101
2.017625332,77.20075226,588.768,,2.483835697,160.8696442
2.0233078,72.57456207,588.92,,2.445915937,160.8701782
2.02536273,77.40718842,589.072,,2.357149839,160.8707123
2.023442507,80.6810379,589.224,,2.250257015,160.8712311
2.01959157,83.00819397,589.376,,2.207968473,160.8717651
2.027096033,80.50609589,589.528,,2.284997702,160.8722992
2.031087637,74.67092133,589.68,,2.34022069,160.8715057
2.031199932,76.07390595,589.832,,2.372017145,160.8543701
2.023666143,79.92823792,589.984,,2.361699104,160.8264771
2.027156591,80.9053421,590.136,,2.321806669,160.8535004
2.019807339,82.43842316,590.288,,2.243353605,160.8084106
2.019500017,79.74594116,590.44,,2.238379955,160.8088379
2.021410704,76.81887054,590.592,,2.262566567,160.8092804
2.027024984,79.78352356,590.744,,2.304573298,160.8097076
2.027299881,79.99687195,590.896,,2.250922203,160.8101502
2.029194593,80.71047974,591.048,,2.270266533,160.8105774
2.029299974,75.73152924,591.2,,2.291815043,160.8110199
2.025624752,75.08410645,591.352,,2.362915278,160.8114471
2.012525559,78.17539215,591.504,,2.385522842,160.8118897
2.000735998,82.47475433,591.656,,2.436174154,160.8123169
1.996355653,82.39958954,591.808,,2.430342913,160.8127594
1.991534233,85.81092072,591.96,,2.446098805,160.812088
1.990270972,85.19145203,592.112,,2.380123615,160.8083801
1.98575294,89.06246185,592.264,,2.396680355,160.8087921
1.992605686,85.96846771,592.416,,2.365971804,160.8091888
1.994029045,88.56609345,592.568,,2.392043352,160.8095856
2.001356125,87.14772797,592.72,,2.399919987,160.8099823
2.002000094,92.43778992,592.872,,2.371728897,160.810379
2.002000094,90.93991089,593.024,,2.304888964,160.8107758
2.002000094,92.28651428,593.176,,2.243699074,160.8111725
2.002000094,84.55037689,593.328,,2.243567228,160.8115692
2.005531788,84.82537079,593.48,,2.293631554,160.8119659
2.012943029,85.27610779,593.632,,2.307648182,160.8123627
2.010188818,89.25132752,593.784,,2.340199232,160.8127747
2.009799957,87.89220429,593.936,,2.373591423,160.8122559
2.013290405,83.60410309,594.088,,2.406714439,160.7979736
2.018875599,79.89028931,594.24,,2.418856144,160.7385254
2.028218746,75.99688721,594.392,,2.378170013,160.6790772
2.032759428,79.88673401,594.544,,2.386928082,160.6196289
2.043547154,84.47242737,594.696,,2.38525033,160.5601807
2.046663523,82.24465179,594.848,,2.396793842,160.4146576
2.040043354,78.68842316,595,,2.350304127,159.8201599
2.028758287,76.93540192,595.152,,2.324939966,159.2257538
2.010262013,80.19036102,595.304,,2.279560566,158.6767731
1.995077014,79.32588196,595.456,,2.264947414,158.6481018
1.994850755,76.46420288,595.608,,2.229731321,160.5144959
1.99934423,76.87454224,595.76,,2.275356054,163.8215942
2.015197992,74.94914246,595.912,,2.333801985,162.7727814
2.022593021,73.92554474,596.064,,2.429266691,161.2859497
2.030093908,70.11148071,596.216,,2.371305466,158.8518372
2.029574394,73.45692444,596.368,,2.32928133,157.5709839
2.017615318,74.65805817,596.52,,2.315925837,158.8618927
2.001486063,79.10747528,596.672,,2.370965958,160.7697601
1.990775108,81.04089356,596.824,,2.44210887,162.066803
1.985157967,81.09149933,596.976,,2.375515699,161.5032959
1.988529086,79.06115723,597.128,,2.321870089,159.970398
1.981907845,75.06493378,597.28,,2.286531448,158.9246063
1.993562818,74.11332703,597.432,,2.333529234,157.8032074
2.005866051,73.43647003,597.584,,2.382844925,158.1023407
2.011044979,76.48468018,597.736,,2.380865336,158.3021698
2.011699915,76.60662842,597.888,,2.396731854,157.7770691
2.006904841,76.11246491,598.04,,2.437522173,157.8563232
2.009113789,75.64496613,598.192,,2.501671791,157.9355774
2.004951716,74.38123322,598.344,,2.492833376,158.0782776
2.00709486,72.17947388,598.496,,2.502712488,158.6844482
2.01261735,71.29071045,598.648,,2.467616797,158.2980652
2.013700008,73.67993927,598.8,,2.422467232,157.8924408
2.01207757,73.59089661,598.952,,2.38401103,157.2605896
2.008546829,72.42681885,599.104,,2.337469339,156.2344818
2.010942936,73.84964752,599.256,,2.329711676,155.2216492
2.014832497,77.26212311,599.408,,2.361423016,156.1083984
2.014078856,76.44888306,599.56,,2.350367785,157.0591888
2.005880356,72.37211609,599.712,,2.401792288,159.3490906
1.995390654,70.29430389,599.864,,2.339892149,161.1107178
1.993913293,69.45507813,600.016,,2.307934523,161.2594452
2.001841545,74.49656677,600.168,,2.196703434,162.4648132
2.002404213,79.2210083,600.32,,2.140283585,162.5344391
1.987399817,82.08738709,600.472,,2.129739523,166.0638886
1.961258531,79.34876251,600.624,,2.110597611,168.9997406
1.945977211,75.3673172,600.776,,2.148140192,171.1264343
1.939592362,72.55731964,600.928,,2.161676168,171.0405579
1.955150008,71.03197479,601.08,,2.231707811,167.2066956
2.002909899,69.25471497,601.232,,2.233865976,158.578125
2.075667143,66.79360199,601.384,,2.205967426,149.8682404
2.150647163,68.67845917,601.536,,2.203721762,143.0937042
2.176936388,70.1058197,601.688,,2.175236225,139.0950928
2.178177834,71.54934692,601.84,,2.165999889,140.1237183
2.199923515,69.42503357,601.992,,2.118591785,140.099762
2.202616215,64.65691376,602.144,,2.134492159,140.9254761
2.204137325,64.1281662,602.296,,2.175384522,139.8370056
2.181608915,64.84407044,602.448,,2.191430092,136.5671082
2.173799992,67.24446869,602.6,,2.136399984,139.1136932
2.176707983,67.02140045,602.752,,2.108478785,139.1434174
2.189364195,67.05897522,602.904,,2.173687458,139.2004089
2.204948664,69.77851105,603.056,,2.263766289,140.474823
2.213278294,70.31867981,603.208,,2.333195925,139.9754944
2.207670689,68.5797348,603.36,,2.310870409,138.0439606
2.199387789,66.3065033,603.512,,2.261091232,138.3339996
2.182998657,69.60945129,603.664,,2.209547043,137.9661255
2.173483372,70.15373993,603.816,,2.182504177,136.7918243
2.171900034,70.40103912,603.968,,2.191898346,137.3851318
2.176085949,68.45990753,604.12,,2.180338144,137.6238556
2.179137945,67.84970093,604.272,,2.217381239,140.0610657
2.176906109,68.16136932,604.424,,2.244144917,139.0582428
2.182725906,66.42033386,604.576,,2.263349056,138.0476227
2.186923027,67.51065064,604.728,,2.248659372,139.3379364
2.191681862,67.62978363,604.88,,2.226381064,138.1745148
2.179559231,68.787323,605.032,,2.188998938,139.2154694
2.158674479,69.4629364,605.184,,2.148296595,141.4558716
2.13316679,68.97436523,605.336,,2.123034477,141.0883789
2.104542971,67.30997467,605.488,,2.170399904,143.3484955
2.110654116,63.62281799,605.64,,2.219204426,143.8107147
2.106390953,59.76959992,605.792,,2.287318945,144.6322174
2.11775136,60.68384171,605.944,,2.308427334,143.1543884
2.116955519,62.99039459,606.096,,2.324066639,142.8182373
2.133368015,65.93658447,606.248,,2.311928272,143.4974976
2.149217844,66.23246002,606.4,,2.306726217,144.2680664
2.153659105,69.4004364,606.552,,2.34843564,143.2108765
2.156941176,72.5439148,606.704,,2.352640867,143.9632263
2.154219151,72.57530975,606.856,,2.321956158,143.7162933
2.152299881,70.06588745,607.008,,2.260643721,142.4560852
2.152299881,66.53166199,607.16,,2.241520643,143.3513184
2.154900074,66.68761444,607.312,,2.250633478,143.9675598
2.154938221,65.83934784,607.464,,2.234443665,143.8299103
2.15297699,67.37744141,607.616,,2.219440937,145.3343201
2.15486908,69.5918045,607.768,,2.206522942,146.380661
2.153641224,70.04298401,607.92,,2.202446699,145.7754059
2.153606892,68.03967285,608.072,,2.226104736,145.4510193
2.152998447,65.21033478,608.224,,2.249756098,146.4279938
2.154827595,65.42473602,608.376,,2.292593479,146.4483643
2.154973507,68.40235138,608.528,,2.301136255,147.3253174
2.153013706,67.79846191,608.68,,2.273550749,148.3314209
2.148584843,64.10767365,608.832,,2.229166746,148.6847229
2.14898777,59.87402344,608.984,,2.22091341,147.9989929
2.155354977,60.4564743,609.136,,2.265027762,147.2261505
2.16193223,65.95751953,609.288,,2.296967745,147.7021179
2.165296793,67.98473358,609.44,,2.295329809,147.9714661
2.164808035,67.26789093,609.592,,2.264026165,147.8317413
2.164099932,65.63362885,609.744,,2.257807255,148.622467
2.160430431,64.92912293,609.896,,2.261274099,148.1183929
2.15943861,64.96129608,610.048,,2.268224239,147.1968231
2.161371708,65.05312347,610.2,,2.23003912,146.5659485
2.169283867,67.54264069,610.352,,2.189895392,146.0247345
2.178568602,69.82668304,610.504,,2.195971489,145.2245178
2.183973789,72.74726868,610.656,,2.227690935,144.8153687
2.178406477,74.53985596,610.808,,2.256387234,145.3025055
2.171445131,74.34786987,610.96,,2.245558024,145.3974915
2.165211201,70.93152618,611.112,,2.291122675,145.4272156
2.166768074,65.89496613,611.264,,2.333570957,145.9533691
2.168767929,64.64502716,611.416,,2.37432909,146.0258331
2.170313358,65.347435,611.568,,2.352886677,146.3383026
2.169597149,67.23459625,611.72,,2.368725061,146.9542236
2.16570735,68.32727814,611.872,,2.362144709,147.401535
2.160647392,71.13936615,612.024,,2.323698759,147.1482544
2.165015698,73.40595245,612.176,,2.250382662,146.8429413
2.173321247,73.30880737,612.328,,2.221255541,146.5457306
2.181399107,69.51737213,612.48,,2.255822659,146.9111328
2.18216753,65.97724152,612.632,,2.292825222,146.4717255
2.174095154,64.00785828,612.784,,2.272838831,146.6885834
2.167678833,64.50836182,612.936,,2.244961023,147.0452423
2.162711382,66.58181,613.088,,2.271822929,146.5957794
2.157942534,68.05319977,613.24,,2.348076105,146.4023132
2.154009342,69.67816162,613.392,,2.390599966,146.484375
2.154480219,69.87109375,613.544,,2.361137629,146.4037933
2.156199932,70.97457123,613.696,,2.342240095,146.6828919
2.156199932,71.14256287,613.848,,2.352179527,146.8659973
